Id,Predicted
6848,0 25
6849,0 21
6850,3 25
6851,4
6852,0
6853,0 1
6854,0 18 25
6855,4
6856,0 2 3
6857,0 25
6858,0 4 25
6859,23
6860,0 1 25
6861,3
6862,0 4 25
6863,2 3
6864,1 2
6865,0 25
6866,25
6867,17 18 25
6868,0 25
6869,0 25
6870,0 12 21
6871,0 7
6872,21
6873,7
6874,0 7 18 25
6875,25
6876,18 19
6877,10
6878,0 25
6879,5 21
6880,0 2
6881,2 14
6882,25
6883,25
6884,2 23
6885,0 25
6886,0 2 23
6887,0 1 5
6888,0 25
6889,21 22 25
6890,18 19 21 25
6891,14
6892,19
6893,0 5
6894,25
6895,0 5 25
6896,0
6897,21
6898,21
6899,25
6900,4 25
6901,0
6902,14 25
6903,23
6904,2
6905,11
6906,0 25
6907,0
6908,11
6909,0 25
6910,5 24
6911,0 2 21
6912,0 19
6913,0 25
6914,21
6915,0 25
6916,0 25
6917,2 21
6918,0 2 25
6919,0 25
6920,0 25
6921,4
6922,0 5
6923,0 16 25
6924,21 25
6925,0 25
6926,0
6927,0 1
6928,0 25
6929,19
6930,25
6931,2 25
6932,21 22
6933,23
6934,21 22
6935,0
6936,0 25
6937,0
6938,0 18 19
6939,0 25
6940,0 5
6941,2
6942,11 24
6943,25
6944,0
6945,0 3 21
6946,23
6947,0 2
6948,25
6949,25
6950,23
6951,0 2
6952,21
6953,0 13
6954,0 25
6955,0 1
6956,25
6957,25
6958,0 21 25
6959,0
6960,6
6961,25
6962,25
6963,3 21 25
6964,0
6965,21
6966,0 18 25
6967,0 18 19
6968,0 21 22
6969,2 13 21 25
6970,0 12
6971,0 18 25
6972,21 25
6973,3
6974,0 2
6975,0 21
6976,17 25
6977,14
6978,21
6979,0
6980,0 1 12 21
6981,16 17 25
6982,4 25
6983,18
6984,0 21 25
6985,0 18
6986,7
6987,7
6988,3
6989,23
6990,25
6991,2
6992,0
6993,2
6994,21 25
6995,5
6996,25
6997,0 23
6998,21 25
6999,25
7000,21 25
7001,0
7002,14
7003,21
7004,5
7005,5 19
7006,25
7007,19
7008,21
7009,21
7010,0
7011,26
7012,7
7013,21
7014,2
7015,0 4
7016,23
7017,0 7
7018,7
7019,21 25
7020,5
7021,0 25
7022,0 24
7023,6
7024,12
7025,0 14 16
7026,4 18 19
7027,0 22
7028,6
7029,24 25
7030,0 25
7031,0
7032,21
7033,0
7034,7
7035,0 16 25
7036,0 25
7037,0 25
7038,21
7039,7 25
7040,0 2
7041,21
7042,0 25
7043,11
7044,0 25
7045,6
7046,25
7047,19 25
7048,0 19
7049,6
7050,0 25
7051,0 7
7052,25
7053,14
7054,0 25
7055,7
7056,6 25
7057,25
7058,0 1 25
7059,2
7060,21
7061,11
7062,4
7063,23
7064,7
7065,5 25
7066,23
7067,7
7068,11
7069,1
7070,25
7071,0 25
7072,0 22
7073,0 25
7074,0 25
7075,23
7076,0 22
7077,25
7078,21 24 25
7079,0
7080,0 5
7081,0 2
7082,0 21
7083,25
7084,14 17
7085,0 6
7086,0 7
7087,0 7
7088,25
7089,0 16
7090,25
7091,23
7092,0
7093,0 25
7094,0 25
7095,21
7096,23
7097,0 21 25
7098,0 14
7099,0 25
7100,0 23
7101,24
7102,2 6 25
7103,5 24
7104,0 19
7105,0
7106,0 25
7107,0 25
7108,4
7109,23
7110,0 21 25
7111,12
7112,14 16 17 25
7113,0
7114,18
7115,0 2
7116,0 5
7117,6
7118,5
7119,25
7120,7
7121,0 25
7122,21
7123,0
7124,0 25
7125,12 25
7126,0 2
7127,11
7128,24
7129,4 25
7130,0
7131,0
7132,23
7133,0 21 25
7134,22 25
7135,0 13 21
7136,0 7
7137,0
7138,16 21
7139,0
7140,25
7141,0 25
7142,22
7143,20
7144,3
7145,7
7146,1
7147,6
7148,18
7149,0 25
7150,11
7151,21
7152,0 21
7153,2 16
7154,0 5
7155,0 7
7156,0
7157,0 7 25
7158,0 14
7159,2 7
7160,14
7161,0 25
7162,0 21
7163,21
7164,11
7165,3 7 25
7166,21 25
7167,1
7168,0
7169,4 21 25
7170,0 14
7171,4 22 25
7172,21 25
7173,25
7174,0 5 21 25
7175,25
7176,25
7177,0 5
7178,2
7179,0 25
7180,25
7181,0
7182,2
7183,3
7184,0
7185,0 25
7186,19
7187,25
7188,16 17 25
7189,0 21 25
7190,0 16
7191,0
7192,19
7193,4 7
7194,0
7195,0
7196,0
7197,0 21 25
7198,15 25
7199,5
7200,25
7201,25
7202,0
7203,5
7204,0 25
7205,4 21
7206,0 25
7207,0
7208,7
7209,18 19
7210,0
7211,0 25
7212,0 25
7213,0 21 22
7214,0 25
7215,4
7216,2
7217,4 25
7218,22
7219,0 2 25
7220,0 5 25
7221,2 25
7222,1 21 25
7223,0 21
7224,0 7
7225,23
7226,0 25
7227,0 25
7228,7 17
7229,0 25
7230,2
7231,3
7232,0 1 25
7233,0 21 25
7234,3
7235,11
7236,0 25
7237,2 3
7238,0 25
7239,0 21
7240,0 22
7241,0 2 25
7242,0
7243,19 25
7244,5
7245,0 2
7246,25
7247,0 25
7248,0 23
7249,4
7250,19
7251,0 17 25
7252,25
7253,7
7254,21
7255,21 25
7256,6 23
7257,4
7258,0 16
7259,7 18 25
7260,23
7261,25
7262,23
7263,0
7264,3 23
7265,0 21
7266,2 14 21
7267,0 1
7268,0 22
7269,17
7270,3
7271,0
7272,0 21 25
7273,4 21 25
7274,0 1
7275,0 3
7276,0 25
7277,0 1
7278,6
7279,0 21 25
7280,0 1
7281,0
7282,0 7
7283,0 5
7284,2 3 25
7285,0 25
7286,21
7287,0
7288,5
7289,14
7290,24
7291,18 21 25
7292,0 23 25
7293,19
7294,0
7295,21 25
7296,0
7297,1 2 21 25
7298,2 25
7299,0 25
7300,0 25
7301,21
7302,0
7303,13
7304,0 21 25
7305,0 5
7306,25
7307,0 25
7308,0 2
7309,0 21 25
7310,21
7311,19
7312,21
7313,18 25
7314,4
7315,0 4
7316,0 25
7317,25
7318,11
7319,21 25
7320,0 18
7321,11
7322,25
7323,0 17 25
7324,0 3 25
7325,7
7326,21
7327,18 19
7328,0 25
7329,0 1 25
7330,0
7331,1
7332,11
7333,18 19
7334,0 7 25
7335,0 21 25
7336,0
7337,0 16 25
7338,3
7339,0 26
7340,7 21 25
7341,2 6
7342,2 25
7343,21
7344,0 25
7345,0 25
7346,4 19
7347,25
7348,14
7349,19
7350,21 25
7351,0 14
7352,0 2 25
7353,25
7354,1 4
7355,0 25
7356,0 25
7357,7
7358,21
7359,21 25
7360,0
7361,0 21 25
7362,0 25
7363,14
7364,11
7365,11
7366,26
7367,0
7368,3
7369,0 25
7370,12
7371,2
7372,24
7373,0 21
7374,14
7375,0 18 19
7376,12
7377,0 5
7378,23
7379,0 13 25
7380,0
7381,5 25
7382,21 25
7383,0 7 25
7384,0 25
7385,0 18 19
7386,0 5
7387,0 25
7388,6 25
7389,2 25
7390,23
7391,2
7392,21
7393,12 21
7394,0
7395,0 1
7396,0 25
7397,21 25
7398,3
7399,2
7400,23 25
7401,1 25
7402,0 21
7403,0 19
7404,23
7405,25
7406,0 25
7407,1
7408,0 14
7409,2 7
7410,25
7411,23
7412,0 21 25
7413,7
7414,0 13
7415,23
7416,11 21 25
7417,0 25
7418,25
7419,0 25
7420,0
7421,7
7422,14
7423,0
7424,0
7425,21 25
7426,21
7427,23
7428,21 25
7429,14 16
7430,0
7431,4
7432,14 16 17
7433,0 21 25
7434,0 3
7435,0 23
7436,21 25
7437,21
7438,0
7439,0
7440,0 25
7441,25
7442,23
7443,4
7444,23
7445,0 25
7446,21
7447,5 11
7448,26
7449,0
7450,0 24 25
7451,0 7
7452,0
7453,23
7454,7
7455,5
7456,0 23 25
7457,25
7458,1 2
7459,25
7460,0 21
7461,3
7462,18
7463,0 25
7464,6
7465,25
7466,6
7467,14 16
7468,0 21 25
7469,0
7470,7 24
7471,0 25
7472,18 25
7473,0 12 21
7474,0 25
7475,0 25
7476,25
7477,0 22
7478,0
7479,21 25
7480,0
7481,0
7482,7
7483,0 25
7484,0
7485,21 25
7486,0 25
7487,0 7 25
7488,0
7489,0 5
7490,0 25
7491,18 19 25
7492,0 23
7493,13 22
7494,0
7495,25
7496,26
7497,0 25
7498,18 21 25
7499,20
7500,23
7501,0
7502,5
7503,22
7504,2 14 16 21 25
7505,6
7506,2 3
7507,21
7508,0 25
7509,0 21 25
7510,0 25
7511,14
7512,25
7513,0 19
7514,12 21
7515,0 12
7516,0 25
7517,0 18
7518,0 21 25
7519,0 25
7520,24
7521,21
7522,0 23
7523,0 25
7524,0 25
7525,0 1
7526,0 21
7527,0 7
7528,3
7529,25
7530,22
7531,0 5
7532,6
7533,0 25
7534,0 19
7535,0 25
7536,25
7537,0 3
7538,2 25
7539,16 21
7540,5 21
7541,21
7542,2
7543,23
7544,21 25
7545,0 2 21 25
7546,0 21 25
7547,25
7548,0 21
7549,0 25
7550,0 25
7551,25
7552,0 23
7553,0 25
7554,11
7555,0
7556,0 25
7557,21 22
7558,0 4 25
7559,25
7560,21 25
7561,21 25
7562,25
7563,23
7564,0 25
7565,0 1 23
7566,12 21 25
7567,21
7568,25
7569,9 10
7570,13
7571,7
7572,13
7573,0 25
7574,0 25
7575,14
7576,4
7577,0 2
7578,0 21 22
7579,0
7580,25
7581,0 14 16
7582,0 21
7583,0 1
7584,0 25
7585,0 25
7586,25
7587,2 21 25
7588,0 7
7589,6
7590,25
7591,23
7592,25
7593,0 21 22
7594,0 21 25
7595,0 21 22
7596,21 25
7597,0 7 21
7598,14
7599,0
7600,6
7601,0 21 25
7602,12 21
7603,25
7604,0
7605,0
7606,4
7607,21
7608,0 18 19
7609,0 1 25
7610,0 25
7611,0
7612,1
7613,7
7614,25
7615,25
7616,0 19
7617,3
7618,23
7619,23
7620,14 16 17 25
7621,0 25
7622,3
7623,0 17 25
7624,0
7625,25
7626,0 21 25
7627,0 12 21
7628,1 11 24
7629,0 25
7630,0 21 22
7631,0 17 25
7632,0 21
7633,0 14 16 25
7634,7
7635,0 25
7636,0
7637,21
7638,19
7639,0 21 25
7640,25
7641,0 23
7642,0
7643,23
7644,0 11
7645,12
7646,0 21 25
7647,21 25
7648,14
7649,0
7650,14 16
7651,7 23
7652,0 25
7653,5 25
7654,2
7655,0 25
7656,25
7657,0
7658,0
7659,3
7660,16 17 25
7661,2 7
7662,0 13
7663,0
7664,0 5
7665,0 25
7666,5
7667,0 21 25
7668,14
7669,0 21 25
7670,0
7671,0
7672,23
7673,4 21 25
7674,0 5
7675,25
7676,0 25
7677,21
7678,16 17 25
7679,22
7680,2 23
7681,0 1
7682,23
7683,0 25
7684,5
7685,0 2 7
7686,21 25
7687,0
7688,23
7689,0 25
7690,6
7691,4 23
7692,0 18 19 25
7693,0 2 21
7694,0
7695,11
7696,7
7697,0 2 25
7698,0 2
7699,7
7700,0 2
7701,5
7702,0 1
7703,0 23
7704,3
7705,7 23
7706,5
7707,5
7708,0 25
7709,0 21 25
7710,12 21 25
7711,0 21
7712,23
7713,25
7714,0 21 25
7715,0 25
7716,0
7717,18 19
7718,11
7719,18 25
7720,0
7721,0 25
7722,0
7723,0 18 19
7724,0 25
7725,2
7726,12
7727,21
7728,11
7729,0
7730,12 13
7731,0 21 25
7732,14
7733,0 23
7734,21
7735,7
7736,0
7737,25
7738,7
7739,0 21
7740,0 11
7741,20
7742,21 22
7743,14
7744,2
7745,0
7746,0 21 25
7747,0
7748,0 3
7749,6
7750,6
7751,0
7752,3
7753,0
7754,0
7755,2
7756,0 25
7757,0 21 25
7758,0 25
7759,0 21
7760,3
7761,7 23 25
7762,0
7763,11
7764,25
7765,2
7766,21 25
7767,3
7768,3 5 25
7769,19 25
7770,5
7771,0 21
7772,6
7773,0 14
7774,0 26
7775,0
7776,25
7777,0 25
7778,19 25
7779,0 18 19 21 25
7780,0 1
7781,19
7782,0
7783,25
7784,0 25
7785,2 25
7786,0 25
7787,19
7788,7
7789,25
7790,2
7791,0
7792,0 7
7793,0 7
7794,0 5 7
7795,2 25
7796,0 25
7797,19
7798,19
7799,0 25
7800,3
7801,14
7802,0
7803,2
7804,4 21 25
7805,6
7806,0 2
7807,18 19
7808,11
7809,3 8
7810,24
7811,0 21 25
7812,7 21
7813,0
7814,0 1
7815,23
7816,0
7817,0 25
7818,0
7819,0 5 25
7820,26
7821,0
7822,6 25
7823,25
7824,2 22 24
7825,3 5 25
7826,1 2
7827,0
7828,0 25
7829,0
7830,25
7831,0 25
7832,21 25
7833,2 6
7834,3
7835,25
7836,25
7837,21 22
7838,0
7839,0 21 25
7840,0 25
7841,0
7842,0 25
7843,5 21 25
7844,0 25
7845,0 3 16
7846,4 14 16 17
7847,22
7848,0
7849,0
7850,25
7851,0 18 19
7852,19
7853,25
7854,0
7855,0 2 25
7856,6
7857,0 25
7858,0 25
7859,0 21 25
7860,3
7861,0 21 25
7862,0 21 23 25
7863,24
7864,3
7865,0 5
7866,25
7867,0
7868,11
7869,0 2 25
7870,0
7871,1
7872,0
7873,14 16 17 25
7874,6
7875,2 25
7876,21 25
7877,0
7878,25
7879,25
7880,21 22
7881,21 25
7882,6
7883,2 7 23
7884,25
7885,0
7886,3
7887,6
7888,0 25
7889,7
7890,21 25
7891,0 5 11 25
7892,23
7893,0 25
7894,25
7895,0 21
7896,11
7897,0 22
7898,23
7899,26
7900,11
7901,1
7902,19
7903,0 25
7904,21 25
7905,14
7906,21 25
7907,0
7908,2
7909,0 7
7910,0 1 23
7911,1
7912,0 25
7913,0 25
7914,0 21 25
7915,0 25
7916,3
7917,23
7918,0 25
7919,23
7920,7
7921,0
7922,25
7923,0 4 21 25
7924,0 7
7925,2
7926,12
7927,21 22
7928,23
7929,0 21 25
7930,12
7931,0
7932,0 25
7933,0
7934,0 1
7935,0 7
7936,0 23 25
7937,25
7938,0 2 25
7939,25
7940,14 17 25
7941,0 1 7
7942,0 25
7943,0 21
7944,19
7945,0 21 25
7946,0 25
7947,23
7948,12
7949,18 25
7950,5
7951,0 25
7952,2 3 21 25
7953,0
7954,4
7955,4
7956,13
7957,0 2
7958,2 3 23
7959,0 21 25
7960,0
7961,18 19 24
7962,11
7963,11
7964,0 25
7965,18 19
7966,7
7967,5
7968,0 2 23
7969,13
7970,0
7971,25
7972,16 17 25
7973,4
7974,19
7975,25
7976,0 21
7977,2
7978,25
7979,0
7980,0 21 25
7981,25
7982,0 1 4 25
7983,1
7984,25
7985,0 25
7986,18
7987,0 1 18
7988,0
7989,14
7990,0 5 25
7991,0 25
7992,21
7993,0 1 13 25
7994,0 17 25
7995,2 7
7996,0
7997,0 19 25
7998,0 25
7999,25
8000,1
8001,23
8002,25
8003,1 5
8004,25
8005,0 4
8006,0 25
8007,3
8008,2 25
8009,0 25
8010,14 16
8011,7
8012,18 25
8013,2 25
8014,4
8015,18 25
8016,2
8017,0 5
8018,0
8019,2
8020,0 25
8021,25
8022,0
8023,0 25
8024,5
8025,0
8026,0 7 18 25
8027,19
8028,19
8029,6 25
8030,25
8031,4
8032,14 16 17 18
8033,0
8034,0
8035,25
8036,14
8037,18 25
8038,0 25
8039,5
8040,18 25
8041,0
8042,7 23
8043,0 7
8044,2 11
8045,0
8046,4
8047,0 23 25
8048,21
8049,0 4
8050,0 25
8051,21 25
8052,0 2 25
8053,25
8054,0 21
8055,12
8056,25
8057,21 25
8058,2 23
8059,0 16
8060,0
8061,0 2 3 25
8062,4
8063,0 14
8064,21 25
8065,0 2 3
8066,21
8067,6
8068,0 21 25
8069,0 14
8070,0
8071,0 25
8072,25
8073,25
8074,9
8075,21
8076,25
8077,1 25
8078,24
8079,0
8080,6
8081,20
8082,0 21 25
8083,0 7
8084,2 23
8085,25
8086,21 25
8087,4 25
8088,7 25
8089,5 7
8090,11
8091,25
8092,21 25
8093,21
8094,0 25
8095,0 2
8096,25
8097,0
8098,0
8099,0 7 25
8100,11
8101,0 25
8102,21 25
8103,12 21
8104,0 7 25
8105,19
8106,6
8107,5
8108,25
8109,17 18 25
8110,6
8111,26
8112,5
8113,0 21
8114,0 2
8115,0
8116,25
8117,2
8118,2
8119,0 2
8120,7 25
8121,7
8122,2 14 25
8123,16 17 18 25
8124,27
8125,0 25
8126,11
8127,0
8128,0 25
8129,7 18
8130,21
8131,0 5 19
8132,7 25
8133,7 23
8134,1 4
8135,2 25
8136,12
8137,0 25
8138,25
8139,25
8140,0 3 7
8141,25
8142,21 25
8143,6
8144,21 25
8145,0 25
8146,0 25
8147,25
8148,0 25
8149,5
8150,19 23
8151,0 25
8152,1
8153,18
8154,4 25
8155,1
8156,0 14 16 17
8157,0 11
8158,0 25
8159,7 12 21 25
8160,0
8161,14
8162,0 21
8163,5
8164,0 25
8165,0 25
8166,0 25
8167,0 19
8168,0 25
8169,21 25
8170,0 25
8171,0 13
8172,11
8173,18 19
8174,5
8175,23
8176,21 22
8177,0 25
8178,0
8179,0 2 22
8180,2 3
8181,0 21
8182,5 25
8183,21 25
8184,5
8185,18 21 25
8186,2
8187,2
8188,0 25
8189,0 1 2
8190,0 12
8191,21 25
8192,4 21 25
8193,0 2
8194,4 5
8195,2 18 25
8196,7
8197,2
8198,2
8199,23
8200,7
8201,23
8202,23
8203,2
8204,25
8205,22
8206,0 25
8207,0 1 25
8208,0 2 3 25
8209,0 25
8210,25
8211,0
8212,25
8213,2 21
8214,3
8215,0 21 25
8216,14 16 17 18
8217,1
8218,0 25
8219,0 5 25
8220,0
8221,23 25
8222,11 16
8223,7
8224,3 23
8225,23
8226,0 1
8227,0 25
8228,0 7 25
8229,21 22
8230,0 13 21
8231,0
8232,0 23 25
8233,5 7
8234,2
8235,14
8236,2 11 25
8237,2
8238,0
8239,23 25
8240,0 25
8241,0
8242,0
8243,0
8244,0 5
8245,2
8246,0 25
8247,25
8248,21 25
8249,4
8250,12 25
8251,0 2 11
8252,0 25
8253,2
8254,18
8255,5
8256,1
8257,0 24
8258,21 22
8259,18 19 21
8260,25
8261,7
8262,0 2 25
8263,0 25
8264,0
8265,17
8266,7 25
8267,0 25
8268,3
8269,0 7
8270,3
8271,5
8272,21 25
8273,12
8274,0 1 25
8275,2
8276,6
8277,23
8278,26
8279,0 14
8280,0
8281,25
8282,0 16 17 25
8283,0 21 25
8284,0 1 25
8285,22
8286,0 16 17 25
8287,0 22
8288,6
8289,0
8290,0 12
8291,0 7
8292,21
8293,25
8294,3
8295,17 25
8296,25
8297,0
8298,4
8299,21
8300,7
8301,23
8302,0
8303,25
8304,7
8305,19
8306,0 23
8307,21
8308,18 25
8309,12 21 25
8310,2 14 16
8311,0 25
8312,0 25
8313,0
8314,11
8315,0 21 25
8316,0 2
8317,0 25
8318,23
8319,25
8320,0 21 25
8321,18 19
8322,0 18
8323,4
8324,6 7
8325,25
8326,4
8327,7 21 25
8328,2 25
8329,21 25
8330,2
8331,7 18 25
8332,0 25
8333,3
8334,0 7 21
8335,0 25
8336,2 7
8337,0 2
8338,0
8339,25
8340,0
8341,21
8342,0 21 25
8343,0 23
8344,0 21
8345,6
8346,0 21
8347,0 2
8348,18
8349,25
8350,5
8351,0 25
8352,18 19
8353,25
8354,0
8355,22
8356,4
8357,2 3 6 25
8358,4
8359,21 25
8360,12 19
8361,0 25
8362,14
8363,0 21
8364,11
8365,0 1 25
8366,0 17 25
8367,0 2 25
8368,0 25
8369,14
8370,16 25
8371,0
8372,21 22
8373,11
8374,14
8375,25
8376,23
8377,0 18
8378,5
8379,18 21 25
8380,0
8381,0 25
8382,23
8383,0 2
8384,21 25
8385,0 21 25
8386,3
8387,0 25
8388,21 25
8389,19
8390,4 14
8391,0 2
8392,7
8393,0
8394,12 21
8395,25
8396,1
8397,0 25
8398,11
8399,14
8400,7
8401,14 17 25
8402,16
8403,0 25
8404,0 7
8405,0 7 16
8406,0 4 25
8407,0 25
8408,23
8409,25
8410,3 21 25
8411,19
8412,0 5 25
8413,25
8414,0 19
8415,12 21
8416,21 25
8417,23
8418,0
8419,0 7
8420,0 25
8421,21 25
8422,18 19
8423,0 7 18
8424,25
8425,23
8426,25
8427,0 25
8428,23
8429,0
8430,7
8431,25
8432,0 25
8433,21 25
8434,4
8435,0 7 25
8436,1 4
8437,7
8438,25
8439,6
8440,13 25
8441,23
8442,0
8443,0 25
8444,0 25
8445,12
8446,0 25
8447,0 19
8448,0
8449,25
8450,23
8451,0 2 21
8452,0 21 25
8453,4
8454,0 25
8455,25
8456,21
8457,0 19
8458,7
8459,0 25
8460,0
8461,25
8462,14 17
8463,0
8464,21 25
8465,23
8466,0 5
8467,21 25
8468,0
8469,10
8470,0 25
8471,23 25
8472,21
8473,21 25
8474,1 6
8475,0 2
8476,2 21 25
8477,0 21
8478,25
8479,25
8480,21 25
8481,0 25
8482,0 25
8483,0 25
8484,21
8485,0
8486,0
8487,18
8488,11
8489,25
8490,6 25
8491,0 25
8492,25
8493,21
8494,23 25
8495,0 1
8496,0 25
8497,0 25
8498,22
8499,19
8500,0
8501,16
8502,21
8503,0 25
8504,4 17 21
8505,2 25
8506,2
8507,0
8508,0
8509,25
8510,0 25
8511,22
8512,0 25
8513,0
8514,2 11
8515,3
8516,0
8517,2
8518,0
8519,14
8520,25
8521,25
8522,0 13
8523,25
8524,0
8525,21
8526,0
8527,0 25
8528,0
8529,0
8530,5 21
8531,0 16 25
8532,3 25
8533,2
8534,11
8535,4
8536,25
8537,25
8538,0 21 25
8539,5
8540,25
8541,0 25
8542,25
8543,18 25
8544,13
8545,0 25
8546,12
8547,11
8548,0 7 25
8549,2 4 25
8550,0 25
8551,14
8552,0 2 3
8553,4
8554,20
8555,21
8556,0
8557,3
8558,0 2
8559,0 7 23
8560,21
8561,0 4
8562,3
8563,1
8564,19
8565,13 22
8566,21 25
8567,2
8568,5 25
8569,7
8570,25
8571,0
8572,22
8573,2
8574,0
8575,14
8576,0 7
8577,21
8578,0
8579,5
8580,0 12
8581,6
8582,0 25
8583,25
8584,0
8585,2
8586,0 25
8587,0 2 25
8588,6 25
8589,0
8590,25
8591,21 25
8592,25
8593,0 11
8594,0 25
8595,0 2
8596,0
8597,0 5 25
8598,11
8599,24
8600,25
8601,5
8602,0 25
8603,0 5 25
8604,0 2 12
8605,0 3
8606,0
8607,6
8608,11
8609,23
8610,2
8611,0 5 25
8612,0
8613,0
8614,25
8615,25
8616,7 25
8617,0 19
8618,13 21 25
8619,0 19 25
8620,0 1
8621,1 6
8622,0 2
8623,0 23
8624,4 7
8625,25
8626,0 2 25
8627,0 5
8628,0 5
8629,0 1 5
8630,0 19 25
8631,0 18 19 25
8632,0
8633,6
8634,4 26
8635,21 25
8636,12 21 25
8637,2 25
8638,0 7 21 25
8639,0 25
8640,18
8641,7
8642,0 23
8643,0
8644,21
8645,2 7 25
8646,23
8647,0
8648,0 4
8649,0 21 25
8650,0 1
8651,1
8652,25
8653,0
8654,0 25
8655,0 25
8656,19
8657,0 2 25
8658,0 25
8659,14
8660,6
8661,25
8662,2
8663,0 7
8664,0
8665,2 25
8666,0 19
8667,1
8668,0 12
8669,0
8670,0 2 16 25
8671,0 1
8672,0 25
8673,0 25
8674,0
8675,2
8676,21
8677,0 25
8678,21 25
8679,23
8680,0 2 17 21 25
8681,23
8682,21
8683,7
8684,0 3
8685,7 23
8686,11
8687,25
8688,7
8689,6 25
8690,0
8691,0 2 5
8692,23
8693,4
8694,6
8695,26
8696,2
8697,0
8698,3
8699,21 25
8700,21 25
8701,25
8702,7
8703,0 25
8704,0 25
8705,21
8706,21 25
8707,0 25
8708,12 21
8709,25
8710,0 25
8711,0 12
8712,0 21 25
8713,0 12 13 21 25
8714,25
8715,0
8716,0 21 25
8717,0 25
8718,0 18 19
8719,7
8720,0 25
8721,14 16
8722,7
8723,19
8724,0
8725,6
8726,2 25
8727,4
8728,0 25
8729,25
8730,11
8731,18 19
8732,21
8733,0 18
8734,18
8735,23
8736,21 25
8737,0 5 25
8738,0 7
8739,0
8740,0 7
8741,19
8742,0 22
8743,21 25
8744,25
8745,0 25
8746,25
8747,25
8748,0
8749,21
8750,0 25
8751,25
8752,0 19 25
8753,0 25
8754,4
8755,23
8756,23 25
8757,21 25
8758,0
8759,2 23
8760,25
8761,25
8762,0 16
8763,0
8764,5 25
8765,0 22
8766,3
8767,0 2
8768,21 25
8769,18
8770,0
8771,25
8772,0
8773,7
8774,6
8775,0
8776,23
8777,19
8778,21 25
8779,7 25
8780,2 3
8781,0 22
8782,4 25
8783,6
8784,2 25
8785,21 25
8786,25
8787,21 25
8788,21
8789,17 21 25
8790,0 21 25
8791,0 16 17 18 25
8792,0
8793,16
8794,25
8795,0 2 25
8796,26
8797,0
8798,25
8799,1
8800,0 22
8801,0
8802,0 19
8803,11
8804,21
8805,0 25
8806,25
8807,4
8808,0 25
8809,19
8810,0 21 25
8811,21
8812,21 25
8813,25
8814,1 6
8815,0
8816,0 8
8817,5
8818,6 25
8819,23
8820,0
8821,0 25
8822,0 25
8823,2 3
8824,4 21
8825,11
8826,0 3
8827,6
8828,0
8829,19
8830,21 25
8831,23
8832,25
8833,11
8834,0
8835,0
8836,0 25
8837,2 7 21 25
8838,21 25
8839,25
8840,4
8841,23
8842,0
8843,0 25
8844,19 25
8845,0 25
8846,0 18
8847,0 25
8848,0
8849,21 25
8850,2 25
8851,0 25
8852,0 1 25
8853,25
8854,0 2 19
8855,0
8856,0 25
8857,2
8858,0 25
8859,11
8860,6
8861,24
8862,0 7 17
8863,0
8864,25
8865,0 7
8866,0 1
8867,0 21 25
8868,0 25
8869,7
8870,12
8871,7
8872,11
8873,23
8874,0 22
8875,0 17 25
8876,2 17
8877,14 16 17
8878,25
8879,25
8880,25
8881,22
8882,0 25
8883,0 19 25
8884,0 21 25
8885,6
8886,25
8887,2
8888,23
8889,14
8890,7
8891,0
8892,0 17 25
8893,6
8894,25
8895,3
8896,7
8897,0 21 22
8898,21
8899,0
8900,0 23
8901,7 18
8902,25
8903,18
8904,18 19 25
8905,0 1
8906,0 2
8907,25
8908,23
8909,0 5
8910,0 25
8911,1
8912,0 22
8913,6
8914,6
8915,0 19
8916,25
8917,0 18 19
8918,25
8919,0 3 25
8920,21
8921,0
8922,2 25
8923,25
8924,25
8925,4 22
8926,2
8927,0 26
8928,18 25
8929,3 5 25
8930,0
8931,0 23
8932,25
8933,0 5
8934,24
8935,0 25
8936,0 21 25
8937,0 7
8938,0 7 25
8939,1 21
8940,2 12 21 25
8941,25
8942,0 21 25
8943,7
8944,14 17
8945,0
8946,21
8947,0 25
8948,0 5
8949,0
8950,0
8951,21 25
8952,0 1 21 25
8953,0 21 25
8954,0 25
8955,2 11
8956,0 25
8957,0 11
8958,14 16
8959,0 25
8960,7
8961,11
8962,1
8963,12
8964,25
8965,0 7
8966,0 1
8967,0 7
8968,25
8969,7
8970,19
8971,2 3
8972,7 25
8973,0 2
8974,11
8975,25
8976,23
8977,23
8978,25
8979,0
8980,2 16
8981,25
8982,0 2 25
8983,0 25
8984,25
8985,0 7
8986,23
8987,0 25
8988,0
8989,21
8990,0 21
8991,0 25
8992,25
8993,0 25
8994,19
8995,2
8996,25
8997,14
8998,2 25
8999,0 25
9000,11
9001,19
9002,0 1
9003,0 25
9004,6
9005,0 1
9006,0 5 7
9007,25
9008,0 1
9009,21
9010,25
9011,7
9012,21 25
9013,25
9014,25
9015,21 25
9016,3
9017,0 19
9018,0 25
9019,0
9020,3
9021,0 18 19
9022,14 16 17 25
9023,0 23
9024,0 1
9025,7
9026,0 2 25
9027,0 25
9028,25
9029,0
9030,0 26
9031,23
9032,25
9033,16 18 25
9034,0
9035,4
9036,2 7
9037,0 25
9038,7 18 25
9039,2 25
9040,21 25
9041,21 25
9042,25
9043,4 25
9044,0 25
9045,0
9046,18 19
9047,0 2
9048,21 25
9049,2
9050,21 25
9051,25
9052,0 19
9053,3
9054,2
9055,4 21
9056,11
9057,25
