Id,Predicted
7139,0
7140,25
7141,0 25
7142,22
7143,20
7144,0 3
7145,7
7146,1
7147,6
7148,18 25
7149,0
7150,11
7151,21
7152,0
7153,16
7154,0 5
7155,0 7
7156,0 26
7157,0 7 25
7158,14
7159,2 7
7160,14
7161,0
7162,0
7163,21
7164,11
7165,3 25
7166,21 25
7167,1
7168,0 2
7169,4 25
7170,0 14
7171,4 25
7172,21
7173,7
7174,0 5
7175,11
7176,25
7177,0 5
7178,2
7179,0
7180,23
7181,0 7
7182,0 2
7183,3
7184,0 17
7185,0 25
7186,19
7187,25
7188,0 16 17 25
7189,0 21 25
7190,0 16
7191,0
7192,24
7193,4 7
7194,0
7195,0
7196,0
7197,21
7198,12
7199,5
7200,25
7201,23
7202,0
7203,5
7204,0 25
7205,4 21
7206,0 25
7207,0
7208,7
7209,18
7210,0
7211,0
7212,0 25
7213,0 22
7214,0 25
7215,4
7216,2
7217,4 25
7218,22
7219,0 2
7220,0 5 25
7221,25
7222,1 25
7223,0 21
7224,0 7
7225,23
7226,0
7227,0 25
7228,14 16 17
7229,0
7230,2
7231,3
7232,0 1 25
7233,0 21 25
7234,3
7235,11
7236,0 25
7237,3
7238,0 25
7239,2 4
7240,0 22
7241,2
7242,0
7243,19
7244,5
7245,0 2
7246,24 25
7247,0 25
7248,0 23
7249,4 25
7250,19
7251,0 16 17 25
7252,25
7253,7 21
7254,21
7255,25
7256,6
7257,4
7258,4
7259,7
7260,23
7261,25
7262,23
7263,0 7
7264,3 23
7265,0
7266,2 14
7267,0 1
7268,22
7269,0 21 25
7270,3
7271,0
7272,0 21 25
7273,4 25
7274,0 1
7275,0 3
7276,0 25
7277,0 1
7278,6
7279,21
7280,0 1
7281,4
7282,0 7
7283,5
7284,0 3 25
7285,0 25
7286,21
7287,0
7288,5
7289,14
7290,5 24
7291,21 25
7292,0 23 25
7293,19
7294,0
7295,21 25
7296,0
7297,1 2 21 25
7298,2
7299,0 25
7300,25
7301,21
7302,1
7303,14
7304,0
7305,0 5
7306,25
7307,0
7308,0 2
7309,0 21 25
7310,21
7311,0 19
7312,21
7313,18
7314,4
7315,0 4
7316,0
7317,21 25
7318,11
7319,21 25
7320,18
7321,11
7322,25
7323,0 17 25
7324,0 3 25
7325,7 23
7326,21
7327,19
7328,0 16 17 25
7329,0 25
7330,0
7331,1
7332,11
7333,18 19 25
7334,0 7
7335,0 21 25
7336,0
7337,0 16
7338,3
7339,0 26
7340,7 21
7341,6
7342,3
7343,21
7344,0
7345,0 25
7346,0 4
7347,25
7348,14
7349,18 19
7350,21 25
7351,0 14
7352,0 2
7353,25
7354,1 4
7355,0 25
7356,0
7357,0 7
7358,21
7359,21 25
7360,0 4
7361,0 25
7362,0 25
7363,14
7364,11
7365,11
7366,26
7367,0
7368,3
7369,0
7370,12
7371,2
7372,24
7373,0 21
7374,14
7375,0 19
7376,12
7377,0 5
7378,23
7379,0 13 25
7380,0 21
7381,5 24 25
7382,21 25
7383,0 7
7384,0 25
7385,0 19
7386,0 5
7387,0
7388,6 25
7389,2
7390,23
7391,2
7392,21
7393,12 21
7394,0
7395,0 1
7396,0
7397,21 25
7398,3
7399,0 2
7400,23
7401,1
7402,21
7403,0 19
7404,23
7405,25
7406,0 25
7407,1
7408,0 14
7409,0 2 7
7410,21 25
7411,23
7412,0 25
7413,7
7414,0 13
7415,23
7416,11
7417,0 25
7418,25
7419,0
7420,0
7421,7
7422,14
7423,0
7424,0
7425,25
7426,21
7427,23
7428,21 25
7429,14 16
7430,0
7431,4
7432,14 16 17
7433,0 25
7434,0 3
7435,16 17
7436,21
7437,21
7438,0
7439,0
7440,0
7441,25
7442,23
7443,4
7444,23
7445,0 25
7446,21
7447,5 11
7448,26
7449,0
7450,0 24 25
7451,0 7
7452,0
7453,11
7454,7
7455,5
7456,23
7457,25
7458,1 2
7459,25
7460,0 21
7461,3
7462,18
7463,0 7 25
7464,6
7465,21
7466,6
7467,14
7468,0 2 21
7469,0
7470,7 24
7471,0 25
7472,17 18 25
7473,0 12
7474,0 25
7475,0 25
7476,25
7477,0 22
7478,0
7479,21
7480,0
7481,0
7482,7
7483,0 25
7484,21
7485,21 25
7486,0 25
7487,0 7 25
7488,0
7489,0 5
7490,0
7491,18 25
7492,0 23
7493,22
7494,0
7495,25
7496,26
7497,0 25
7498,17 18 21 25
7499,20
7500,23
7501,0
7502,5
7503,22
7504,2 16
7505,6
7506,0 2 3
7507,21
7508,0 7
7509,0 21 25
7510,0
7511,14 17
7512,25
7513,0
7514,12
7515,0 12
7516,0 25
7517,0 18
7518,21 25
7519,0 25
7520,24
7521,21
7522,0 23
7523,0 25
7524,0 25
7525,1
7526,14
7527,0
7528,3
7529,25
7530,22
7531,0 5
7532,6
7533,0 25
7534,0
7535,0 25
7536,25
7537,0 3
7538,0 2 25
7539,23
7540,5 21
7541,21
7542,2
7543,23
7544,21 25
7545,0 21 25
7546,0 21
7547,25
7548,0 21
7549,0 25
7550,0 25
7551,25
7552,0 23
7553,0
7554,11
7555,0
7556,0
7557,21 22
7558,0 25
7559,6
7560,21 25
7561,21 25
7562,25
7563,23
7564,0 17 25
7565,0 1
7566,12 25
7567,21
7568,25
7569,9 10
7570,13
7571,7
7572,13
7573,0 25
7574,0
7575,14
7576,4
7577,0
7578,0 22
7579,0
7580,25
7581,0 14 16
7582,0 21
7583,0 1
7584,25
7585,0 25
7586,25
7587,2 21
7588,0 7
7589,6
7590,16 17 25
7591,23
7592,6
7593,0 21 22
7594,0
7595,0 21 22
7596,19 21 25
7597,0 7 21
7598,14
7599,0
7600,6
7601,0 21 25
7602,12 21
7603,25
7604,0 7
7605,0
7606,4
7607,0
7608,0 18 19
7609,0 1 25
7610,0 25
7611,0
7612,1
7613,7
7614,2
7615,25
7616,0 19
7617,0 3
7618,23
7619,23
7620,14 16 17 25
7621,0
7622,3
7623,17
7624,0
7625,25
7626,0 21 25
7627,0 21
7628,1 11 24
7629,0 25
7630,0 22
7631,0 17
7632,0 21
7633,0 14 16
7634,7
7635,0 25
7636,0
7637,21
7638,19
7639,0 21 25
7640,25
7641,0 23
7642,0
7643,23
7644,11
7645,12
7646,0
7647,21 25
7648,14
7649,0
7650,14 16
7651,7 23
7652,25
7653,2 5 25
7654,2
7655,0
7656,21 25
7657,0
7658,0
7659,5
7660,0 16 17 25
7661,2 7
7662,13
7663,0
7664,0 5
7665,0 25
7666,5
7667,0 21 25
7668,14
7669,0 21 25
7670,0 16 17
7671,0
7672,23
7673,4 21 25
7674,25
7675,25
7676,25
7677,21
7678,16 17
7679,22
7680,2 23
7681,0 1
7682,23
7683,0 25
7684,5
7685,0 2 7
7686,21
7687,0
7688,23
7689,0
7690,6
7691,4 23
7692,0 18
7693,0 2
7694,0
7695,11
7696,7
7697,0 2
7698,0 2
7699,7
7700,0 2
7701,5
7702,0 1
7703,0 23
7704,3
7705,7
7706,5
7707,5
7708,0
7709,0 21 25
7710,12 21 25
7711,0 21
7712,23
7713,25
7714,0 25
7715,0 25
7716,0
7717,18 19
7718,11
7719,25
7720,0
7721,0 25
7722,0
7723,0 18
7724,25
7725,2 13 22
7726,12
7727,21
7728,11
7729,0
7730,12
7731,0
7732,14
7733,0 23
7734,22
7735,7
7736,0
7737,18
7738,7
7739,0 21
7740,0 11
7741,20
7742,21 22
7743,14
7744,0 2
7745,0 20
7746,0
7747,0
7748,0 3
7749,6
7750,6
7751,0
7752,3
7753,0
7754,0
7755,3
7756,0 25
7757,0 21 25
7758,0
7759,0
7760,3
7761,7
7762,0 5
7763,11
7764,25
7765,2
7766,21
7767,3
7768,5 25
7769,19 25
7770,5
7771,0 21
7772,6
7773,0 14
7774,0 26
7775,0
7776,7 25
7777,0 5
7778,19 25
7779,0 18 19
7780,0 1
7781,19
7782,0
7783,25
7784,0 25
7785,2 25
7786,0 25
7787,0
7788,2 7
7789,23
7790,2
7791,0
7792,0
7793,0 7
7794,0 5 7
7795,2 25
7796,0
7797,19
7798,0
7799,0
7800,3
7801,14
7802,0
7803,0 2
7804,4
7805,6
7806,0
7807,18 19
7808,11
7809,3 8
7810,24
7811,0 25
7812,7 21
7813,0
7814,0 1
7815,23
7816,0
7817,0
7818,0
7819,0 5 25
7820,26
7821,0
7822,6
7823,0 25
7824,2 22 24
7825,3 25
7826,1 2
7827,0
7828,0 25
7829,0
7830,25
7831,0 25
7832,21 25
7833,2
7834,3
7835,25
7836,25
7837,21 22
7838,0 7
7839,0 21 25
7840,0 5
7841,0
7842,0
7843,5 21 25
7844,0 25
7845,0 3 16
7846,4 14 16 17
7847,22
7848,0 5
7849,0
7850,5
7851,0 19
7852,19
7853,25
7854,0
7855,0 2 16 25
7856,6
7857,26
7858,0 25
7859,0 21 25
7860,3
7861,0
7862,0 25
7863,24
7864,3
7865,0 5
7866,14
7867,0
7868,11
7869,0 2
7870,0
7871,1
7872,1
7873,14 16 17
7874,6
7875,2 25
7876,21 25
7877,0 4
7878,25
7879,25
7880,21 22
7881,21
7882,6
7883,2 7
7884,25
7885,5
7886,3
7887,6
7888,0
7889,7
7890,21 25
7891,0 5 11
7892,23
7893,0 25
7894,25
7895,0
7896,11
7897,0 22
7898,23
7899,26
7900,11
7901,1
7902,19
7903,0 25
7904,21 25
7905,14
7906,25
7907,0
7908,2
7909,0 7
7910,0 1 23
7911,1
7912,0 25
7913,25
7914,0 21 25
7915,0
7916,0 3
7917,23
7918,0 25
7919,23
7920,7
7921,0
7922,0 25
7923,0 4 21
7924,0 7
7925,2
7926,12
7927,21
7928,23
7929,0
7930,12
7931,0
7932,0 25
7933,0
7934,0 1
7935,0 7
7936,0 23
7937,0 25
7938,0 2
7939,0
7940,14 17
7941,0 1 7
7942,0 25
7943,0 21
7944,25
7945,0 25
7946,0
7947,0 25
7948,12
7949,18 25
7950,5
7951,0
7952,2 3 25
7953,0
7954,4
7955,5
7956,13
7957,0 2
7958,2 3 23
7959,0 21
7960,0 8
7961,18
7962,11
7963,11
7964,25
7965,18 19
7966,7
7967,5
7968,0 2 23
7969,13 21
7970,0
7971,25
7972,16 17 25
7973,4
7974,26
7975,25
7976,0 21
7977,2
7978,12
7979,0
7980,0 16
7981,19
7982,0 1 4 25
7983,1
7984,23
7985,0
7986,18 25
7987,0 1 2
7988,22
7989,14
7990,0 5
7991,0 25
7992,21
7993,0 1 13
7994,17
7995,2 7
7996,0
7997,0 19 25
7998,0
7999,18
8000,1
8001,23
8002,25
8003,1 5
8004,25
8005,0 4
8006,0
8007,3
8008,2 25
8009,0
8010,2 16 25
8011,7
8012,18 25
8013,2 25
8014,4
8015,18 25
8016,2
8017,5
8018,0 14
8019,2
8020,0 25
8021,25
8022,0
8023,0 25
8024,5
8025,0
8026,0 7 18
8027,19
8028,19
8029,25
8030,25
8031,4
8032,14 16 17 18
8033,0
8034,0
8035,25
8036,14 25
8037,25
8038,0 25
8039,5
8040,25
8041,0
8042,7 23
8043,0 7
8044,2 11
8045,0
8046,4
8047,0 23
8048,21
8049,4
8050,0
8051,25
8052,0 2 25
8053,12
8054,21
8055,12
8056,26
8057,21 25
8058,2 23
8059,16
8060,0
8061,0 3 25
8062,4
8063,14
8064,21 25
8065,0 3
8066,21
8067,6
8068,25
8069,0 14
8070,0 16 17
8071,0 25
8072,25
8073,25
8074,9
8075,21
8076,25
8077,1
8078,24
8079,21
8080,6
8081,20
8082,25
8083,7
8084,2 23
8085,25
8086,21 25
8087,4
8088,7 25
8089,5 7
8090,11
8091,18 25
8092,25
8093,21
8094,0
8095,0 2
8096,25
8097,0
8098,0
8099,0 7 25
8100,11
8101,0
8102,0 2 21 25
8103,12
8104,0 7 25
8105,19
8106,6
8107,5
8108,23 25
8109,17
8110,6
8111,26
8112,5
8113,0 12 21
8114,0 2
8115,0
8116,25
8117,2
8118,2
8119,0 2
8120,7 25
8121,7
8122,2 14
8123,16 17 18 25
8124,27
8125,0 25
8126,11
8127,0
8128,0 25
8129,7 18
8130,11 14
8131,0 5 19
8132,7 25
8133,7
8134,1 4
8135,2 25
8136,12
8137,0 25
8138,25
8139,23
8140,0 3 7
8141,25
8142,21
8143,6
8144,17 18 25
8145,0 25
8146,0
8147,25
8148,0 25
8149,5
8150,18 19 23
8151,0
8152,1
8153,18
8154,4 25
8155,1
8156,14 16 17
8157,0 11
8158,0 25
8159,7 12 21 25
8160,0
8161,14
8162,21
8163,5
8164,0 25
8165,0 5
8166,0 25
8167,0 19
8168,0 4 25
8169,21
8170,0
8171,0 13
8172,11
8173,18
8174,0 5
8175,23
8176,22
8177,0
8178,0
8179,2 22
8180,3
8181,0 21
8182,5 25
8183,21 25
8184,5
8185,18 21
8186,2
8187,2
8188,0 25
8189,0 1
8190,0 12
8191,21
8192,4
8193,0 2
8194,4 5
8195,2 19
8196,7
8197,2 14
8198,2
8199,23
8200,7
8201,23
8202,23
8203,2
8204,23
8205,22
8206,0 25
8207,0 25
8208,0 2 3 25
8209,0
8210,25
8211,0
8212,6
8213,2 21
8214,3
8215,0 21
8216,14 17
8217,1
8218,0 25
8219,0 5 25
8220,0
8221,23 25
8222,11 16
8223,7
8224,3 23
8225,23
8226,1
8227,0 25
8228,7
8229,22
8230,0 13
8231,4 5
8232,0 23
8233,5 7
8234,2 3
8235,14
8236,2 11 25
8237,0 2
8238,0
8239,23 25
8240,0
8241,8
8242,0
8243,0
8244,0 5
8245,2
8246,0 25
8247,25
8248,21 25
8249,4
8250,12 25
8251,0 2 11
8252,0 25
8253,0 2
8254,18
8255,5
8256,1
8257,0 24
8258,21 22
8259,19 21
8260,25
8261,7
8262,0
8263,25
8264,0
8265,0 16
8266,7 25
8267,0 25
8268,3
8269,0 7
8270,3
8271,5
8272,21 25
8273,12
8274,0 1 25
8275,2
8276,6
8277,19
8278,26
8279,0 14
8280,0
8281,25
8282,0 14 16 17 25
8283,0 21 25
8284,0 1 25
8285,22
8286,0 16 17
8287,0 22
8288,6
8289,5
8290,0 12
8291,0 7
8292,21
8293,25
8294,3
8295,17
8296,25
8297,0
8298,4
8299,21
8300,7
8301,23
8302,0
8303,0 25
8304,7
8305,13 25
8306,0 23
8307,21
8308,21 25
8309,12 21 25
8310,2 14 16
8311,0 25
8312,25
8313,0
8314,11
8315,0 21 25
8316,0 2
8317,0
8318,23
8319,25
8320,0 21
8321,19
8322,0
8323,4
8324,7
8325,7
8326,4
8327,7 13 25
8328,2 25
8329,21
8330,1 2
8331,18 25
8332,0 25
8333,3
8334,0 7 21
8335,0
8336,2 7
8337,0 2
8338,0
8339,25
8340,0
8341,21
8342,0 25
8343,0 23
8344,0 21
8345,6
8346,0 21
8347,0 2
8348,19
8349,25
8350,5
8351,0
8352,19
8353,25
8354,0
8355,22
8356,4
8357,2 3 6 25
8358,4
8359,25
8360,12 19
8361,0 25
8362,14
8363,0 21
8364,11
8365,1 25
8366,0 17 25
8367,2
8368,0 25
8369,14
8370,16 25
8371,0
8372,22
8373,11
8374,14
8375,25
8376,23
8377,0 18
8378,0 5
8379,0 18 21 25
8380,0
8381,0
8382,23
8383,0 2
8384,2 25
8385,0 25
8386,3
8387,0 25
8388,21 25
8389,5
8390,4 14
8391,0 2
8392,7
8393,0
8394,12
8395,25
8396,1
8397,0
8398,11
8399,16 17 23
8400,7
8401,14 17
8402,16
8403,0 25
8404,0 7
8405,0 7 16
8406,0 25
8407,26
8408,23
8409,6
8410,21 25
8411,19
8412,0 5 25
8413,20
8414,0 19
8415,12 21
8416,25
8417,7 23
8418,0
8419,0 7
8420,0 25
8421,21 25
8422,18
8423,0 18
8424,25
8425,23
8426,17 25
8427,0
8428,23
8429,0
8430,23
8431,25
8432,0 25
8433,11 14
8434,4
8435,0 7 25
8436,1 4
8437,7
8438,25
8439,6
8440,13 25
8441,23
8442,0
8443,21
8444,0
8445,12
8446,0 25
8447,0 19
8448,0
8449,25
8450,23
8451,0 2
8452,0 21
8453,4
8454,0 25
8455,25
8456,21
8457,0 19
8458,7
8459,23
8460,0
8461,0 25
8462,14 16 17
8463,0
8464,21 25
8465,23
8466,0 5
8467,21
8468,0
8469,9 10
8470,0 25
8471,23
8472,21
8473,25
8474,6
8475,0 15
8476,2 21 25
8477,0
8478,25
8479,17
8480,21 25
8481,0 25
8482,0 25
8483,0 25
8484,21
8485,0
8486,0
8487,18
8488,11
8489,25
8490,6 25
8491,0 25
8492,11 25
8493,21
8494,23 25
8495,0 1
8496,0 25
8497,0 25
8498,22
8499,19
8500,0
8501,16
8502,21
8503,17 25
8504,14
8505,2 25
8506,2
8507,0
8508,0
8509,21
8510,0
8511,22
8512,0 19 25
8513,0 24
8514,2 11
8515,3
8516,0
8517,2
8518,0
8519,14 25
8520,25
8521,25
8522,0 13
8523,25
8524,0 26
8525,14
8526,0
8527,0 25
8528,0
8529,0 26
8530,5 21
8531,16 25
8532,3 25
8533,2
8534,11
8535,4
8536,6
8537,0 17 25
8538,0 21 25
8539,5
8540,25
8541,0
8542,25
8543,18 25
8544,13
8545,0
8546,12
8547,11
8548,0 7 25
8549,4 23 25
8550,0 25
8551,14
8552,0 2 3
8553,4
8554,26
8555,21
8556,0
8557,3
8558,0 2
8559,0 7 23
8560,12 21
8561,0
8562,3
8563,1
8564,19
8565,22
8566,21 25
8567,2
8568,0 5 25
8569,7
8570,25
8571,0
8572,22
8573,2
8574,0
8575,14
8576,0 7
8577,21
8578,0
8579,5
8580,0 12
8581,6
8582,0
8583,25
8584,0
8585,2
8586,0 25
8587,0 2 25
8588,6
8589,0
8590,26
8591,21
8592,17
8593,0 11
8594,0 25
8595,0 2
8596,0
8597,0 5 25
8598,11
8599,24
8600,25
8601,5
8602,0
8603,0 5
8604,0 12
8605,0 3
8606,0
8607,6
8608,11
8609,23
8610,2
8611,0 5 25
8612,0 4
8613,0
8614,25
8615,20 25
8616,7 25
8617,0 19
8618,13 21
8619,0 19 25
8620,1
8621,6
8622,0 2
8623,23
8624,4 7
8625,25
8626,0 2 25
8627,0 5
8628,0 5
8629,0 5 17
8630,0 25
8631,0 18
8632,0
8633,6
8634,4 26
8635,12 21 25
8636,12 21
8637,2
8638,0 7 12 21 25
8639,0 25
8640,7
8641,7
8642,0 23
8643,0 16
8644,21
8645,2 7 25
8646,23
8647,0
8648,0 4
8649,0 21
8650,0 1
8651,1
8652,0
8653,0
8654,0
8655,0 25
8656,19
8657,0 2 25
8658,0 17 25
8659,14
8660,6
8661,25
8662,2
8663,0 7
8664,19
8665,2 25
8666,19
8667,1
8668,0 12
8669,0
8670,0 2 16 25
8671,0 1
8672,0 16 25
8673,0 25
8674,0
8675,2
8676,21
8677,23
8678,17 18 25
8679,23
8680,0 2
8681,23
8682,21
8683,7
8684,0 7
8685,7
8686,11
8687,25
8688,7
8689,25
8690,0 18
8691,0 2
8692,23
8693,4
8694,6
8695,26
8696,2
8697,0
8698,3
8699,14 16
8700,23
8701,25
8702,7
8703,0 25
8704,0 25
8705,21
8706,21 25
8707,0
8708,12 25
8709,6
8710,0 25
8711,0 12
8712,0 21
8713,0 12 13 25
8714,25
8715,0
8716,0 25
8717,0
8718,0 18 19 21
8719,7
8720,0
8721,14 16
8722,7
8723,16 17
8724,0
8725,6
8726,2 25
8727,4
8728,0 25
8729,25
8730,11
8731,19
8732,11
8733,0 18
8734,18
8735,23
8736,21 25
8737,0 5 25
8738,7
8739,0 19
8740,0 7
8741,19
8742,0 22
8743,21 25
8744,25
8745,0 25
8746,9
8747,14 17
8748,0
8749,21
8750,0 25
8751,25
8752,0 19 25
8753,0 25
8754,4
8755,23
8756,23 25
8757,4
8758,0
8759,2 23
8760,21
8761,25
8762,0 16
8763,0
8764,5 25
8765,0 22
8766,3
8767,0 2
8768,21
8769,17 18
8770,0
8771,25
8772,0
8773,7
8774,6
8775,0
8776,23
8777,19
8778,21 25
8779,25
8780,2
8781,22
8782,19
8783,6
8784,0 2 25
8785,21
8786,0 25
8787,21 25
8788,21
8789,17
8790,0 21 25
8791,0 16 17
8792,0
8793,0 16
8794,21 25
8795,0 2 25
8796,26
8797,0
8798,25
8799,1
8800,0 22
8801,0
8802,19
8803,11
8804,21
8805,0 25
8806,25
8807,4
8808,0 25
8809,19
8810,0 25
8811,21
8812,21
8813,3 25
8814,1 6
8815,0
8816,8
8817,5
8818,6
8819,23
8820,0 26
8821,0 25
8822,0 17 25
8823,2 3
8824,4 21
8825,11
8826,0 3
8827,23
8828,0
8829,19
8830,21 25
8831,23
8832,25
8833,11
8834,0
8835,0
8836,0
8837,7 21 25
8838,21
8839,25
8840,4
8841,23
8842,0
8843,0 25
8844,19
8845,0 25
8846,0 18
8847,0 25
8848,0
8849,21 25
8850,2
8851,25
8852,0 1 25
8853,25
8854,0 2 19
8855,0
8856,0 25
8857,2
8858,0
8859,11
8860,6
8861,0 24
8862,0 17
8863,0
8864,0
8865,0 7
8866,0 1
8867,0 21
8868,25
8869,7
8870,21
8871,7
8872,11
8873,23
8874,0 22
8875,0
8876,0
8877,14 16 17
8878,25
8879,0 25
8880,25
8881,22
8882,0
8883,0 19
8884,0 21 25
8885,6
8886,18 25
8887,2
8888,23
8889,14 17
8890,7
8891,0
8892,17 25
8893,6
8894,25
8895,3
8896,7
8897,0 21 22
8898,14
8899,0
8900,0 23
8901,7 18
8902,25
8903,9 10
8904,19 25
8905,1
8906,0 2
8907,25
8908,23
8909,0 5
8910,0 25
8911,1
8912,0 22
8913,6
8914,6
8915,0 19
8916,25
8917,0 19
8918,25
8919,0 3 25
8920,21
8921,0
8922,2 25
8923,25
8924,25
8925,4 22
8926,2
8927,0 26
8928,18 19
8929,3 25
8930,0
8931,0 23
8932,23
8933,0 5
8934,24
8935,0 25
8936,0 21
8937,0 7
8938,0 7
8939,1
8940,2 21
8941,25
8942,0 25
8943,7
8944,14 17
8945,0
8946,21
8947,0 16 25
8948,0 5
8949,0
8950,0
8951,21
8952,1 21 25
8953,25
8954,0
8955,2 11
8956,0 25
8957,0 11
8958,0 16
8959,0 4
8960,7
8961,11
8962,1
8963,12
8964,25
8965,0 7
8966,0 1
8967,0 7
8968,25
8969,7
8970,19
8971,2 3
8972,7
8973,0 2
8974,11
8975,25
8976,23
8977,23
8978,25
8979,0
8980,2 16
8981,25
8982,0 25
8983,0 25
8984,14
8985,0
8986,23
8987,0 25
8988,19
8989,17
8990,0 21
8991,0
8992,6
8993,0
8994,5
8995,2
8996,23
8997,14
8998,25
8999,0 25
9000,11
9001,19
9002,0 1
9003,0 25
9004,6
9005,1
9006,0 5 7
9007,25
9008,0 1
9009,21
9010,25
9011,7
9012,25
9013,0 25
9014,25
9015,21
9016,0 3
9017,19
9018,0 25
9019,0
9020,3
9021,0 19
9022,14 16 17
9023,0 23
9024,0 1
9025,7
9026,25
9027,0
9028,25
9029,0
9030,0 26
9031,23
9032,7
9033,16
9034,0
9035,4
9036,2 7
9037,25
9038,7 18
9039,2 25
9040,25
9041,21
9042,25
9043,4 25
9044,0
9045,0
9046,18 19 23
9047,0 2
9048,19 21 25
9049,2
9050,21 25
9051,21 25
9052,0
9053,3
9054,2
9055,4 21
9056,11
9057,25
9058,2
9059,0
9060,1
9061,3 23
9062,0
9063,22 24
9064,0 25
9065,11
9066,7
9067,22
9068,0 25
9069,0 18 19
9070,7
9071,0 5
9072,21
9073,25
9074,0
9075,13
9076,0 25
9077,0 17 25
9078,0 25
9079,0 14
9080,21
9081,5
9082,25
9083,0
9084,5 21
9085,0
9086,0
9087,0 18
9088,0 21
9089,0 5
9090,4 21 22
9091,11
9092,0 25
9093,21 22
9094,0
9095,0 25
9096,0 5 23
9097,0 3 22
9098,13
9099,6
9100,23
9101,7
9102,0 17 25
9103,23
9104,21
9105,0 22
9106,25
9107,18 19
9108,0 1
9109,18 19 25
9110,0
9111,0 7 21
9112,2
9113,0 16 17 25
9114,0
9115,5 21
9116,2 6 25
9117,23
9118,11
9119,3 5
9120,25
9121,0 2
9122,18
9123,18
9124,26
9125,0
9126,25
9127,0 19
9128,0 25
9129,19 25
9130,0 21
9131,0 2
9132,0 21
9133,0 1
9134,0 23
9135,0
9136,0 7
9137,0 19
9138,0 25
9139,0 1
9140,5 21
9141,5
9142,0 21 25
9143,0 22
9144,13
9145,14 17
9146,25
9147,4
9148,14
9149,7 21
9150,0 4
9151,0 2 16
9152,5
9153,21 25
9154,7
9155,25
9156,0 3
9157,0
9158,0 25
9159,0 24 25
9160,7
9161,0 25
9162,21 25
9163,25
9164,0 18 25
9165,23
9166,0
9167,19
9168,0
9169,7 21
9170,23
9171,25
9172,1
9173,3
9174,22 25
9175,0 3
9176,23
9177,1
9178,19 21 25
9179,0 25
9180,0 14 16 17
9181,25
9182,3
9183,0 21
9184,14 16 17
9185,19
9186,0
9187,0
9188,0
9189,0 19 21
9190,21
9191,0 5
9192,17 21 25
9193,0 25
9194,25
9195,25
9196,7
9197,25
9198,14
9199,0 26
9200,4 25
9201,9
9202,0 25
9203,0 21
9204,2
9205,19
9206,5
9207,0
9208,0 25
9209,21
9210,0 18
9211,14
9212,0 21
9213,23
9214,22
9215,4 12 25
9216,21
9217,0 25
9218,25
9219,0
9220,14 17
9221,18
9222,21 25
9223,0 25
9224,23
9225,25
9226,2
9227,23 25
9228,7
9229,0
9230,26
9231,0 16 17
9232,7
9233,25
9234,2 14
9235,1
9236,1 2 25
9237,1
9238,0
9239,0 7
9240,14
9241,0
9242,3
9243,7
9244,14
9245,24
9246,25
9247,2 25
9248,2
9249,0 22
9250,25
9251,0 26
9252,0 7
9253,21 25
9254,0 5
9255,0
9256,0 2
9257,11
9258,25
9259,0 25
9260,0 25
9261,0
9262,11
9263,0 21 25
9264,25
9265,25
9266,23
9267,12
9268,0
9269,25
9270,0 25
9271,0 1 25
9272,0 2
9273,7 21 25
9274,21
9275,11
9276,23
9277,12
9278,0 25
9279,25
9280,11
9281,1 13 21
9282,4 22
9283,11
9284,13
9285,0
9286,0 4 13 22
9287,24
9288,0
9289,0 16
9290,2 25
9291,25
9292,21
9293,0 25
9294,5
9295,0 25
9296,7
9297,0 23
9298,0
9299,6
9300,19
9301,14
9302,0 2 7
9303,25
9304,22
9305,0 1 21
9306,14
9307,23
9308,14
9309,0 16 17
9310,5
9311,14
9312,0
9313,4 7
9314,25
9315,25
9316,23
9317,4
9318,0 21
9319,22
9320,24
9321,7
9322,2 25
9323,0 25
9324,5
9325,7 18 25
9326,23
9327,14
9328,3
9329,23
9330,0
9331,0 7
9332,0
9333,0 21
9334,14 16
9335,6
9336,14
9337,21
9338,0 25
9339,2 21
9340,4 21
9341,19
9342,7
9343,7
9344,0 19
9345,0 25
9346,6
9347,14 16
9348,23
9349,16
9350,0 2
9351,22
9352,2
9353,0
9354,25
9355,14 16 17
9356,4 14
9357,0 25
9358,7 23
9359,0
9360,3
9361,24
9362,23
9363,0
9364,19 25
9365,25
9366,0 3
9367,0
9368,0 21 25
9369,19 25
9370,0
9371,0
9372,12 13
9373,25
9374,6
9375,14
9376,7
9377,0 25
9378,1
9379,0 7
9380,0
9381,5
9382,14
9383,14
9384,3
9385,0 2 22
9386,1
9387,0 25
9388,21
9389,7 25
9390,25
9391,3
9392,0 14
9393,23
9394,0 25
9395,23 25
9396,0 21 25
9397,0
9398,2 14
9399,0 25
9400,0
9401,23
9402,0
9403,0 20
9404,0 1
9405,21
9406,0 21 25
9407,0 18 19
9408,0 19
9409,19
9410,11
9411,4
9412,21
9413,0 25
9414,25
9415,0 17 25
9416,23
9417,0
9418,23
9419,0 25
9420,0 4
9421,0 21
9422,0 2
9423,6
9424,21
9425,0
9426,2
9427,2
9428,4
9429,0
9430,14
9431,4
9432,0
9433,0 25
9434,0 16 17 25
9435,1 2
9436,0
9437,5
9438,1
9439,14
9440,0 5
9441,23
9442,27
9443,2 21 25
9444,23
9445,6 11
9446,6
9447,0 21
9448,0 3
9449,1
9450,14 21
9451,0
9452,0
9453,3
9454,25
